,ID,title,description,Verified,subcount,viewcount,channel_name,date_uploaded,likes,dislikes,upvotes,rank,timestamp
0,8ds6SnOG,Minecraft Speedrunner VS 4 Hunters GRAND FINALE,"Minecraft Speedrunner VS 4 Hunters GRAND FINALE. You asked for it. This was absolutely insane. ► Download Monster Legends from this link to play for FREE! Get your Dream Monster and feed him to Level 10 to enter the $5,000 USD GIVEAWAY! ",True,17200000.0,8549869.0,Dream,Premiered 16 hours ago,1180119,8330,0,1,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
1,lgGmYeAm0jk,Best of the Handforth Parish Council Planning & Environment Committee Thursday 10th December 2020,The best bits of the extraordinary meeting of the Handforth Parish Council Planning and Environment Committee held on Thursday 10th December 2020 at ,False,1810.0,2514576.0,Steven Morgan,4 Feb 2021,0,0,0,2,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
2,VpQo2rZLT5E,Girl Gamer Gets Bullied By Kid At School ft SSSniperWolf,Girl Gamer Gets Bullied By Kid At School ft SSSniperWolf! Leave a Like if you enjoyed! Watch the last collab ,True,25200000.0,3765187.0,SSSniperWolf,5 Feb 2021,242814,2374,0,3,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
3,IP3ydBrdkFA,Dream - Minecraft Manhunt Extra Scenes (GRAND FINALE),"This is extra scenes from Dream's channel of the ""Minecraft Speedrunner VS 4 Hunters GRAND FINALE"" video. We react to what happened during the video and talk about it.

Minecraft Manhunt Channel: ",False,3070000.0,1504428.0,DreamXD,5 Feb 2021,204187,546,0,4,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
4,ZquDW-b1A7g,Digga D x AJ Tracey - Bringing It Back,Digga D x AJ Tracey - Bringing It Back,True,145000.0,1275979.0,Digga D TV,Premiered on 4 Feb 2021,84756,390,0,5,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
5,Rdzw5cyiM,'Read them and understand them!' Handforth Parish Council meeting goes viral after massive Zoom row,'Read them and understand them!' Handforth Parish Council meeting goes viral after massive Zoom row,True,1730000.0,588805.0,The Telegraph,5 Feb 2021,5695,182,0,6,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
6,QkGWkUz3,Full HOUSE TOUR!!,"Full HOUSE TOUR!!
Listen to my podcast here!! ",True,2500000.0,433706.0,Saffron Barker,5 Feb 2021,20017,318,0,7,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
7,3mkUzcYIMz4,Did council official Jackie Weaver actually have the authority?,"Never mind Bridgerton, have you seen the latest episode of Handforth Parish Council planning and environment committee, extraordinary meeting, December 10? (Subscribe: ",True,1570000.0,63784.0,Channel 4 News,5 Feb 2021,0,613,0,8,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
8,rCiBgLOcuKU,Cardi B - Up [Official Music Video],"Cardi B - Up
Stream/Download: ",True,16100000.000000002,12031408.0,Cardi B,Premiered on 5 Feb 2021,835569,36628,0,9,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
9,UVugj6L5kN4,Weekend heavy snow 05/02/21,Weekend heavy snow 05/02/21,False,111000.0,310778.0,Met Office - Weather,5 Feb 2021,937,32,0,10,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
10,AMP5yJgED3,WANDAVISION Episode 5 Breakdown & Ending Explained Spoiler Review | Marvel Easter Eggs & Theories,"WANDAVISION Episode 5 Breakdown & Ending Explained Spoiler Review | Marvel Easter Eggs & Theories. We review, recap and explain the fifth episode of Wandavision on Disney Plus. This contains easter eggs, theories, spoilers and a breakdown of the events and behind the scenes leaks on the Marvel property. We also discuss where the Evan Peter's Quicksilver role could be going so make sure you stay until the end.",True,467000.0,655514.0,Heavy Spoilers,5 Feb 2021,21068,417,0,11,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
11,jEkJYPZmdG,Bridgerton's Regé-Jean Page Forgot To Warn His Family On His NSFW Moments | The Graham Norton,Regé-Jean Page forgot to let all of his family know about some scenes from Bridgerton.,True,3620000.0,227981.0,The Graham Norton Show,5 Feb 2021,5905,48,0,12,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
12,BdZWFhNDG-M,"Minecraft, But Every Mob Has Knockback 1,000,000...","This is Minecraft, But Every Mob Has Knockback 1,000,000... this was difficult.

Thanks for Watching! :D I appreciate all feedback and support :L!

Edited By → TapL :L

TWITCH STREAMS → ",True,1810000.0,2592268.0,TapL,5 Feb 2021,118632,2183,0,13,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
13,NMpLQwu9Fk,A1 x J1– Latest Trends (Lyric Video),Our debut single 'Latest Trends' is out now! Listen here: ,False,18700.0,366861.0,A1 x J1,Premiered on 4 Feb 2021,36496,171,0,14,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
14,YX-sfpqiQbI,Telling The Truth... With Elz,🎙️ Stereo: Follow Me On Stereo ,True,4450000.0,1063852.0,Behzinga,4 Feb 2021,81673,437,0,15,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
15,5k5gVe4H-A0,Top 10 Infamous Black Flag Moments,"Driver disqualifications are rare but they are always dramatic - we take a look back at some notorious examples. 

For more F1® videos, visit ",True,4850000.0,696496.0,FORMULA 1,5 Feb 2021,25661,213,0,16,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
16,gxykC33lTiQ,Polo G - GNF (OKOKOK) (Directed by Cole Bennett),"Lyrical Lemonade Presents:

Polo G - GNF (Official Music Video)",True,16800000.0,2525478.0,Lyrical Lemonade,Premiered on 5 Feb 2021,272612,5225,0,17,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
17,2yF9ScMBN2g,TREYARCH CHANGED THE EASTER EGG HUNT (HUGE NEW FIREBASE Z EASTER EGG LEADS),"Treyarch made HUGE changes to the Easter Egg Hunt.. and have potentially revealed the next Cold War Zombies Map for DLC 2

EASY Strat to kill MIMICS and MANGLERS: ",True,1670000.0,437773.0,MrRoflWaffles,5 Feb 2021,13012,233,0,18,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
18,kmMOASvXa9U,"G-Eazy - Provide (Official Video) ft. Chris Brown, Mark Morrison","G-Eazy “Provide” feat. Chris Brown & Mark Morrison
Out Now: ",True,7790000.0,848202.0,G-Eazy,Premiered 20 hours ago,56311,896,0,19,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
19,Ow_PNMtMGhU,Dream ft. PmBata - Roadtrip (Official Lyric Video),"Dream ft. PmBata - Roadtrip (Official Lyric Video)
Listen to Roadtrip on other platforms: ",False,390000.0,2311481.0,Dream Music,Premiered on 4 Feb 2021,333460,6683,0,20,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
20,nfloirJ4ghU,Anne-Marie x KSI x Digital Farm Animals - Don't Play (The One Show),"Anne-Marie, KSI and Digital Farm Animals perform a special version of their new song ‘Don’t Play’ on The One Show, 5th February 2021.

Watch brilliant music performances on BBC iPlayer.

Play music mixes to match your mood on BBC Sounds.

Enjoy more live music from The One Show: ",True,2170000.0,192761.0,BBC Music,5 Feb 2021,16463,78,0,21,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
21,4xMvWHd5pKE,Film Theory: How WandaVision Will End And Why It Matters (Marvel),Subscribe to never miss a Film Theory! ► ,True,9430000.0,1575761.0,The Film Theorists,4 Feb 2021,116253,1930,0,22,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
22,UBINkbYPu9Y,🎥 LIVE VIRTUAL ZOO DAY - Feeding time with the Penguins,🎥 LIVE VIRTUAL ZOO DAY - Feeding time with the Penguins,False,45300.0,41381.0,Chester Zoo,Streamed live on 5 Feb 2021,798,19,0,23,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
23,qkLTGeFrJQ,Olivia Rodrigo - drivers license (Live From The Tonight Show With Jimmy Fallon/2021),Listen to ‘drivers license’ out now: ,True,1570000.0,2715382.0,Olivia Rodrigo,5 Feb 2021,394919,1863,0,24,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
24,OMAZB31W9nE,I Walked Across The Earth!,"I got three teams to race across the Earth in Minecraft! Every team is always passing each other throughout the whole video, so watch it all the way to the end!

SUBSCRIBE OR YOU'LL HAVE BAD LUCK

New Merch - shopmrbeast.com
Join our discord server for your chance to compete in future Minecraft challenges!",True,14200000.0,14964027.0,MrBeast Gaming,3 Feb 2021,680543,15328,0,25,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
25,6MNVcB99ghU,Cold War Zombies: FIREBASE Z ULTIMATE GUIDE! EVERYTHING YOU NEED TO KNOW!,"Cold War zombies new DLC 1 Firebase Z ultimate guide and tutorial for the map. This will show how to turn on power, Pack a Punch get free wonder weapons and more in Firebase Z in Black Ops Cold War zombies. LIKE and SUBSCRIBE for more videos. Second channel @TheCh0pper 
Follow my stream: ",True,410000.0,408345.0,Ch0pper,4 Feb 2021,12704,305,0,26,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
26,AqaQsL-8I_M,Megan Thee Stallion - Cry Baby (feat. DaBaby) [Official Video],"The official video for Megan Thee Stallion's “Cry Baby” featuring DaBaby from her album ‘Good News’ - Out Now!
Stream ‘Good News’ on all platforms: ",True,3870000.0,7548030.0,Megan Thee Stallion,Premiered on 4 Feb 2021,472019,12487,0,27,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
27,gu2rjukV6V,WE BOUGHT A HOUSE TOGETHER!,WE BOUGHT A HOUSE TOGETHER!,False,4880000.0,409950.0,blndsundoll4mj,5 Feb 2021,33812,820,0,28,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
28,8U2f2EkB6Yg,Arsenal v Chelsea | Premier League 2 | Live Match,"Download Chelsea FC's official mobile app:
-App Store ",True,2560000.0,325068.0,Chelsea Football Club,Streamed live 18 hours ago,5213,160,0,29,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
29,4O59LBBuxA,I HAVE HAD ENOUGH!!!!!!! 🤬🤬🤬 Tottenham (0) vs Chelsea (1) EXPRESSIONS REACTS,I HAVE HAD ENOUGH!!!!!!! 🤬🤬🤬 Tottenham (0) vs Chelsea (1) EXPRESSIONS REACTS,True,154000.0,160844.0,Expressions Oozing,4 Feb 2021,8013,187,0,30,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
30,xSQyib60yAY,I GOT W2S PRESENTS FROM THE SIDEMEN SUNDAY,Harry buying me the presents: ,True,9200000.0,1756438.0,Miniminter,3 Feb 2021,112249,946,0,31,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
31,gOXYiS-M,Shordie Shordie & Murda Beatz - LOVE feat. Trippie Redd (Official Music Video),"Listen to ""LOVE"":",True,335000.0,397746.0,Shordie Shordie,Premiered on 5 Feb 2021,22090,381,0,32,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
32,xtJauZnp3xY,Pooh Shiesty - Neighbors (feat. Big 30) [Official Music Video],"Pooh Shiesty - Neighbors (feat. Big 30)

'Shiesty Season' 🐍 Available Everywhere Now!
Listen/download: ",False,355000.0,1636431.0,Pooh Shiesty,Premiered on 5 Feb 2021,84880,1304,0,33,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
33,BXD4_nkAWRE,Jesse Lingard scores twice on West Ham debut! | Aston Villa 1-3 West Ham | EPL Highlights,SUBSCRIBE ► ,True,2720000.0,1530788.0,Sky Sports Football,3 Feb 2021,27952,368,0,34,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
34,qeBYzTr8_L,"I Spent $2,000,000 On Pokémon Cards","Charizard, here I come...
SUBSCRIBE FOR DAILY VLOGS! ► ",False,22800000.0,3244051.0,Logan Paul,3 Feb 2021,247541,9337,0,35,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
35,jUKsoubGooE,The Weeknd - The Last Meal Before The Super Bowl,"Watch The Weeknd performing at the Super Bowl LV Pepsi Halftime Show this Sunday, February 7th. Listen to ""The Highlights"" album here: ",True,22600000.0,687457.0,The Weeknd,5 Feb 2021,86274,647,0,36,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
36,Y2eKPoBxdC,Dustin Poirier Is Paid in Full While Eating Spicy Wings | Hot Ones,"Dustin Poirier is the #1 ranked UFC lightweight fresh off his win against Conor McGregor at UFC 257. He does amazing work with his foundation, The Good Fight, and appropriately enough he also has a hot sauce—Poirier's Louisiana Style. But how is he with REALLY spicy food? Find out as ""The Diamond"" takes on one of his toughest opponents yet—the wings of death!—while discussing Cajun food, crazy amateur fighting stories, and YouTuber boxing matches.

MAKE A DIFFERENCE BY DONATING TO COMMON THREADS, THE BRAND-NEW CHARITY PARTNER OF HOT ONES: ",True,9810000.0,1461115.0,First We Feast,4 Feb 2021,60318,789,0,37,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
37,XMCZEJVlyRY,Gigi Hadid’s Guide to Post-Pregnancy Skin Care and Contouring | Beauty Secrets | Vogue,"Gigi Hadid shares her new-mom beauty routine and some backstage beauty secrets.

Shop this beauty routine:

Dr. Jart+ Ceramidin Cream: ",True,9110000.0,2611555.0,Vogue,4 Feb 2021,166304,1577,0,38,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
38,I7EAj-dMABE,McLaren Unboxed | First Impressions | #MCL35M,"The first episode of McLaren Unboxed has arrived! Catch up with the team at McLaren HQ to see how Daniel Ricciardo got on at his seat fit for the MCL35M.

Join McLaren Plus, our fan engagement programme which brings McLaren fans closer to the team with the most inclusive, rewarding and open-to-all fan programmes in F1 & esports: ",True,525000.0,764999.0,McLaren,4 Feb 2021,43267,222,0,39,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
39,lJ0yjsbDQ00,Winter Anime 2021 in a Nutshell,"Wow I'm actually watching Anime again.
Patreon: ",True,2800000.0,1100091.0,Gigguk,4 Feb 2021,118992,763,0,40,Sat Feb  6 13:24:29 2021 to Sat Feb  6 14:01:12 2021
